(buy(36)) --> (buy(227)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(36)) --> (buy(291)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(36)) --> (buy(506)), {C=0.10769230769230768, S=0.0006808676198813345}
(buy(36)) --> (buy(535)), {C=0.10769230769230768, S=0.0006808676198813345}
(buy(36)) --> (buy(536)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(36)) --> (buy(606)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(36)) --> (buy(639)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(36)) --> (buy(735)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(36)) --> (buy(812)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(36)) --> (buy(991)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(36)) --> (buy(1218)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(36)) --> (buy(1257)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(36)) --> (buy(1511)), {C=0.07692307692307693, S=0.00048633401420095323}
