(buy(933)) --> (buy(57)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(933)) --> (buy(261)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(933)) --> (buy(384)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(933)) --> (buy(407)), {C=0.11475409836065573, S=0.0006808676198813345}
(buy(933)) --> (buy(478)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(933)) --> (buy(617)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(933)) --> (buy(673)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(933)) --> (buy(726)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(933)) --> (buy(746)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(933)) --> (buy(827)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(933)) --> (buy(883)), {C=0.1639344262295082, S=0.0009726680284019065}
(buy(933)) --> (buy(916)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(933)) --> (buy(939)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(933)) --> (buy(982)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(933)) --> (buy(1116)), {C=0.13114754098360656, S=0.0007781344227215252}
(buy(933)) --> (buy(1222)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(933)) --> (buy(1266)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(933)) --> (buy(1316)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(933)) --> (buy(1382)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(933)) --> (buy(1384)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(933)) --> (buy(1392)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(933)) --> (buy(1426)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(933)) --> (buy(1455)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(933)) --> (buy(1459)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(933)) --> (buy(1510)), {C=0.0819672131147541, S=0.00048633401420095323}
