(buy(1283)) --> (buy(108)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1283)) --> (buy(374)), {C=0.1111111111111111, S=0.0005836008170411438}
(buy(1283)) --> (buy(524)), {C=0.12962962962962962, S=0.0006808676198813345}
(buy(1283)) --> (buy(557)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1283)) --> (buy(657)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1283)) --> (buy(867)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1283)) --> (buy(1000)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1283)) --> (buy(1012)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1283)) --> (buy(1227)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1283)) --> (buy(1256)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1283)) --> (buy(1310)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1283)) --> (buy(1343)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1283)) --> (buy(1378)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1283)) --> (buy(1440)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1283)) --> (buy(1446)), {C=0.0925925925925926, S=0.00048633401420095323}
