(buy(515)) --> (buy(122)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(515)) --> (buy(126)), {C=0.1111111111111111, S=0.0005836008170411438}
(buy(515)) --> (buy(238)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(515)) --> (buy(322)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(515)) --> (buy(804)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(515)) --> (buy(1031)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(515)) --> (buy(1058)), {C=0.1111111111111111, S=0.0005836008170411438}
(buy(515)) --> (buy(1147)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(515)) --> (buy(1241)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(515)) --> (buy(1320)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(515)) --> (buy(1397)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(515)) --> (buy(1420)), {C=0.0925925925925926, S=0.00048633401420095323}
