(buy(1050)) --> (buy(240)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1050)) --> (buy(270)), {C=0.10714285714285714, S=0.0005836008170411438}
(buy(1050)) --> (buy(351)), {C=0.14285714285714288, S=0.0007781344227215252}
(buy(1050)) --> (buy(434)), {C=0.125, S=0.0006808676198813345}
(buy(1050)) --> (buy(483)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1050)) --> (buy(584)), {C=0.10714285714285714, S=0.0005836008170411438}
(buy(1050)) --> (buy(912)), {C=0.10714285714285714, S=0.0005836008170411438}
(buy(1050)) --> (buy(927)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1050)) --> (buy(1046)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1050)) --> (buy(1170)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1050)) --> (buy(1200)), {C=0.10714285714285714, S=0.0005836008170411438}
(buy(1050)) --> (buy(1297)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1050)) --> (buy(1333)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1050)) --> (buy(1383)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1050)) --> (buy(1491)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(1050)) --> (buy(1532)), {C=0.0892857142857143, S=0.00048633401420095323}
