(buy(441)) --> (buy(58)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(441)) --> (buy(335)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(441)) --> (buy(418)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(441)) --> (buy(447)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(441)) --> (buy(485)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(441)) --> (buy(487)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(441)) --> (buy(491)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(441)) --> (buy(674)), {C=0.08571428571428572, S=0.0005836008170411438}
(buy(441)) --> (buy(905)), {C=0.08571428571428572, S=0.0005836008170411438}
(buy(441)) --> (buy(930)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(441)) --> (buy(968)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(441)) --> (buy(1007)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(441)) --> (buy(1173)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(441)) --> (buy(1177)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(441)) --> (buy(1194)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(441)) --> (buy(1410)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(441)) --> (buy(1456)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(441)) --> (buy(1466)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(441)) --> (buy(1500)), {C=0.07142857142857144, S=0.00048633401420095323}
