(buy(1421)) --> (buy(46)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1421)) --> (buy(306)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1421)) --> (buy(366)), {C=0.11290322580645161, S=0.0006808676198813345}
(buy(1421)) --> (buy(464)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1421)) --> (buy(479)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1421)) --> (buy(518)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(1421)) --> (buy(578)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1421)) --> (buy(630)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1421)) --> (buy(921)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(1421)) --> (buy(1121)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1421)) --> (buy(1267)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1421)) --> (buy(1419)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(1421)) --> (buy(1448)), {C=0.08064516129032259, S=0.00048633401420095323}
