(buy(759)) --> (buy(83)), {C=0.11999999999999998, S=0.0005836008170411438}
(buy(759)) --> (buy(160)), {C=0.09999999999999999, S=0.00048633401420095323}
(buy(759)) --> (buy(276)), {C=0.09999999999999999, S=0.00048633401420095323}
(buy(759)) --> (buy(293)), {C=0.09999999999999999, S=0.00048633401420095323}
(buy(759)) --> (buy(385)), {C=0.09999999999999999, S=0.00048633401420095323}
(buy(759)) --> (buy(526)), {C=0.16, S=0.0007781344227215252}
(buy(759)) --> (buy(609)), {C=0.09999999999999999, S=0.00048633401420095323}
(buy(759)) --> (buy(898)), {C=0.09999999999999999, S=0.00048633401420095323}
(buy(759)) --> (buy(1120)), {C=0.09999999999999999, S=0.00048633401420095323}
(buy(759)) --> (buy(1269)), {C=0.09999999999999999, S=0.00048633401420095323}
(buy(759)) --> (buy(1275)), {C=0.09999999999999999, S=0.00048633401420095323}
