(buy(339)) --> (buy(34)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(339)) --> (buy(46)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(339)) --> (buy(57)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(339)) --> (buy(279)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(339)) --> (buy(296)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(339)) --> (buy(335)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(339)) --> (buy(372)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(339)) --> (buy(445)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(339)) --> (buy(599)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(339)) --> (buy(696)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(339)) --> (buy(794)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(339)) --> (buy(955)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(339)) --> (buy(1155)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(339)) --> (buy(1175)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(339)) --> (buy(1288)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(339)) --> (buy(1422)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(339)) --> (buy(1435)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(339)) --> (buy(1448)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(339)) --> (buy(1506)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(339)) --> (buy(1514)), {C=0.08771929824561403, S=0.00048633401420095323}
