(buy(163)) --> (buy(180)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(163)) --> (buy(363)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(163)) --> (buy(369)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(163)) --> (buy(413)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(163)) --> (buy(496)), {C=0.12280701754385963, S=0.0006808676198813345}
(buy(163)) --> (buy(912)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(163)) --> (buy(956)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(163)) --> (buy(1055)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(163)) --> (buy(1165)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(163)) --> (buy(1212)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(163)) --> (buy(1271)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(163)) --> (buy(1398)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(163)) --> (buy(1405)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(163)) --> (buy(1438)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(163)) --> (buy(1461)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(163)) --> (buy(1498)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(163)) --> (buy(1538)), {C=0.08771929824561403, S=0.00048633401420095323}
