(buy(998)) --> (buy(382)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(998)) --> (buy(422)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(998)) --> (buy(426)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(998)) --> (buy(568)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(998)) --> (buy(596)), {C=0.10714285714285714, S=0.0005836008170411438}
(buy(998)) --> (buy(658)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(998)) --> (buy(768)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(998)) --> (buy(860)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(998)) --> (buy(1248)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(998)) --> (buy(1311)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(998)) --> (buy(1454)), {C=0.0892857142857143, S=0.00048633401420095323}
