(buy(926)) --> (buy(44)), {C=0.09523809523809523, S=0.0005836008170411438}
(buy(926)) --> (buy(50)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(926)) --> (buy(244)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(926)) --> (buy(393)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(926)) --> (buy(449)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(926)) --> (buy(460)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(926)) --> (buy(593)), {C=0.1111111111111111, S=0.0006808676198813345}
(buy(926)) --> (buy(636)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(926)) --> (buy(925)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(926)) --> (buy(929)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(926)) --> (buy(976)), {C=0.09523809523809523, S=0.0005836008170411438}
(buy(926)) --> (buy(1176)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(926)) --> (buy(1425)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(926)) --> (buy(1549)), {C=0.07936507936507937, S=0.00048633401420095323}
