(buy(674)) --> (buy(4)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(674)) --> (buy(132)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(674)) --> (buy(366)), {C=0.10714285714285714, S=0.0005836008170411438}
(buy(674)) --> (buy(441)), {C=0.10714285714285714, S=0.0005836008170411438}
(buy(674)) --> (buy(568)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(674)) --> (buy(920)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(674)) --> (buy(1250)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(674)) --> (buy(1277)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(674)) --> (buy(1410)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(674)) --> (buy(1450)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(674)) --> (buy(1500)), {C=0.0892857142857143, S=0.00048633401420095323}
