(buy(1496)) --> (buy(5)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(1496)) --> (buy(21)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(1496)) --> (buy(181)), {C=0.10169491525423728, S=0.0005836008170411438}
(buy(1496)) --> (buy(233)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(1496)) --> (buy(254)), {C=0.10169491525423728, S=0.0005836008170411438}
(buy(1496)) --> (buy(837)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(1496)) --> (buy(938)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(1496)) --> (buy(954)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(1496)) --> (buy(970)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(1496)) --> (buy(1320)), {C=0.10169491525423728, S=0.0005836008170411438}
(buy(1496)) --> (buy(1392)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(1496)) --> (buy(1435)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(1496)) --> (buy(1446)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(1496)) --> (buy(1487)), {C=0.10169491525423728, S=0.0005836008170411438}
