(buy(1441)) --> (buy(153)), {C=0.0821917808219178, S=0.0005836008170411438}
(buy(1441)) --> (buy(193)), {C=0.0684931506849315, S=0.00048633401420095323}
(buy(1441)) --> (buy(299)), {C=0.0684931506849315, S=0.00048633401420095323}
(buy(1441)) --> (buy(345)), {C=0.0821917808219178, S=0.0005836008170411438}
(buy(1441)) --> (buy(349)), {C=0.0684931506849315, S=0.00048633401420095323}
(buy(1441)) --> (buy(402)), {C=0.0684931506849315, S=0.00048633401420095323}
(buy(1441)) --> (buy(565)), {C=0.0684931506849315, S=0.00048633401420095323}
(buy(1441)) --> (buy(690)), {C=0.0684931506849315, S=0.00048633401420095323}
(buy(1441)) --> (buy(765)), {C=0.0821917808219178, S=0.0005836008170411438}
(buy(1441)) --> (buy(825)), {C=0.0684931506849315, S=0.00048633401420095323}
(buy(1441)) --> (buy(831)), {C=0.0684931506849315, S=0.00048633401420095323}
(buy(1441)) --> (buy(925)), {C=0.0684931506849315, S=0.00048633401420095323}
(buy(1441)) --> (buy(1216)), {C=0.10958904109589042, S=0.0007781344227215252}
(buy(1441)) --> (buy(1230)), {C=0.0684931506849315, S=0.00048633401420095323}
(buy(1441)) --> (buy(1291)), {C=0.0684931506849315, S=0.00048633401420095323}
