(buy(896)) --> (buy(81)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(896)) --> (buy(102)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(896)) --> (buy(141)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(896)) --> (buy(180)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(896)) --> (buy(197)), {C=0.10769230769230768, S=0.0006808676198813345}
(buy(896)) --> (buy(344)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(896)) --> (buy(368)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(896)) --> (buy(454)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(896)) --> (buy(567)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(896)) --> (buy(573)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(896)) --> (buy(596)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(896)) --> (buy(603)), {C=0.10769230769230768, S=0.0006808676198813345}
(buy(896)) --> (buy(609)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(896)) --> (buy(706)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(896)) --> (buy(723)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(896)) --> (buy(855)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(896)) --> (buy(946)), {C=0.10769230769230768, S=0.0006808676198813345}
(buy(896)) --> (buy(1079)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(896)) --> (buy(1100)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(896)) --> (buy(1112)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(896)) --> (buy(1295)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(896)) --> (buy(1320)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(896)) --> (buy(1373)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(896)) --> (buy(1396)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(896)) --> (buy(1445)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(896)) --> (buy(1467)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(896)) --> (buy(1488)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(896)) --> (buy(1500)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(896)) --> (buy(1512)), {C=0.07692307692307693, S=0.00048633401420095323}
