(buy(963)) --> (buy(44)), {C=0.10909090909090909, S=0.0005836008170411438}
(buy(963)) --> (buy(70)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(963)) --> (buy(283)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(963)) --> (buy(303)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(963)) --> (buy(321)), {C=0.10909090909090909, S=0.0005836008170411438}
(buy(963)) --> (buy(336)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(963)) --> (buy(447)), {C=0.10909090909090909, S=0.0005836008170411438}
(buy(963)) --> (buy(547)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(963)) --> (buy(787)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(963)) --> (buy(1007)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(963)) --> (buy(1273)), {C=0.10909090909090909, S=0.0005836008170411438}
(buy(963)) --> (buy(1288)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(963)) --> (buy(1402)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(963)) --> (buy(1446)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(963)) --> (buy(1456)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(963)) --> (buy(1479)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(963)) --> (buy(1489)), {C=0.09090909090909091, S=0.00048633401420095323}
