(country(USA))(buy(394)) --> (buy(144)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(394)) --> (buy(218)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(394)) --> (buy(311)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(394)) --> (buy(384)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(394)) --> (buy(400)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(394)) --> (buy(427)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(394)) --> (buy(444)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(394)) --> (buy(486)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(394)) --> (buy(630)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(394)) --> (buy(648)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(394)) --> (buy(842)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(394)) --> (buy(970)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(394)) --> (buy(1337)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(394)) --> (buy(1386)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(394)) --> (buy(1469)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(394)) --> (buy(1482)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(394)) --> (buy(1499)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(394)) --> (buy(1519)), {C=0.0006794401413235494, S=0.00048633401420095323}
