(country(USA))(buy(948)) --> (buy(95)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(948)) --> (buy(115)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(948)) --> (buy(155)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(948)) --> (buy(226)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(948)) --> (buy(349)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(948)) --> (buy(391)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(948)) --> (buy(406)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(948)) --> (buy(412)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(948)) --> (buy(455)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(948)) --> (buy(472)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(948)) --> (buy(480)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(948)) --> (buy(482)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(948)) --> (buy(542)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(948)) --> (buy(546)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(948)) --> (buy(576)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(948)) --> (buy(609)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(948)) --> (buy(615)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(948)) --> (buy(692)), {C=0.001222992254382389, S=0.0008754012255617158}
(country(USA))(buy(948)) --> (buy(748)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(948)) --> (buy(831)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(948)) --> (buy(863)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(948)) --> (buy(868)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(948)) --> (buy(882)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(948)) --> (buy(905)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(948)) --> (buy(908)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(948)) --> (buy(1059)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(948)) --> (buy(1324)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(948)) --> (buy(1330)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(948)) --> (buy(1401)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(948)) --> (buy(1447)), {C=0.0006794401413235494, S=0.00048633401420095323}
