(country(USA))(buy(1435)) --> (buy(279)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1435)) --> (buy(339)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1435)) --> (buy(371)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1435)) --> (buy(410)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1435)) --> (buy(443)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1435)) --> (buy(473)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1435)) --> (buy(493)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1435)) --> (buy(503)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1435)) --> (buy(553)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1435)) --> (buy(648)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1435)) --> (buy(676)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1435)) --> (buy(686)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1435)) --> (buy(877)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1435)) --> (buy(898)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1435)) --> (buy(956)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1435)) --> (buy(1030)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1435)) --> (buy(1124)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1435)) --> (buy(1176)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1435)) --> (buy(1294)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1435)) --> (buy(1362)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1435)) --> (buy(1392)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1435)) --> (buy(1433)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1435)) --> (buy(1496)), {C=0.0006794401413235494, S=0.00048633401420095323}
