(country(USA))(buy(1020)) --> (buy(21)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1020)) --> (buy(111)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1020)) --> (buy(371)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1020)) --> (buy(400)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1020)) --> (buy(404)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1020)) --> (buy(504)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1020)) --> (buy(558)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1020)) --> (buy(810)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1020)) --> (buy(816)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1020)) --> (buy(862)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1020)) --> (buy(887)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1020)) --> (buy(1014)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1020)) --> (buy(1026)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1020)) --> (buy(1059)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1020)) --> (buy(1463)), {C=0.0008153281695882593, S=0.0005836008170411438}
