(country(USA))(buy(458)) --> (buy(368)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(458)) --> (buy(375)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(458)) --> (buy(487)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(458)) --> (buy(502)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(458)) --> (buy(504)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(458)) --> (buy(648)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(458)) --> (buy(779)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(458)) --> (buy(784)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(458)) --> (buy(847)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(458)) --> (buy(1107)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(458)) --> (buy(1368)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(458)) --> (buy(1380)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(458)) --> (buy(1413)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(458)) --> (buy(1434)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(458)) --> (buy(1446)), {C=0.0008153281695882593, S=0.0005836008170411438}
