(buy(1166)) --> (buy(78)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(1166)) --> (buy(330)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(1166)) --> (buy(369)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(1166)) --> (buy(403)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(1166)) --> (buy(417)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(1166)) --> (buy(479)), {C=0.11475409836065573, S=0.0006808676198813345}
(buy(1166)) --> (buy(480)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(1166)) --> (buy(550)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(1166)) --> (buy(582)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(1166)) --> (buy(617)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(1166)) --> (buy(638)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(1166)) --> (buy(650)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(1166)) --> (buy(733)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(1166)) --> (buy(800)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(1166)) --> (buy(840)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(1166)) --> (buy(1149)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(1166)) --> (buy(1152)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(1166)) --> (buy(1176)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(1166)) --> (buy(1222)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(1166)) --> (buy(1278)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(1166)) --> (buy(1383)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(1166)) --> (buy(1422)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(1166)) --> (buy(1456)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(1166)) --> (buy(1502)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(1166)) --> (buy(1509)), {C=0.0819672131147541, S=0.00048633401420095323}
