(buy(383)) --> (buy(30)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(383)) --> (buy(79)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(383)) --> (buy(206)), {C=0.10344827586206895, S=0.0005836008170411438}
(buy(383)) --> (buy(266)), {C=0.12068965517241378, S=0.0006808676198813345}
(buy(383)) --> (buy(385)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(383)) --> (buy(416)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(383)) --> (buy(636)), {C=0.10344827586206895, S=0.0005836008170411438}
(buy(383)) --> (buy(682)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(383)) --> (buy(855)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(383)) --> (buy(1053)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(383)) --> (buy(1309)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(383)) --> (buy(1325)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(383)) --> (buy(1392)), {C=0.10344827586206895, S=0.0005836008170411438}
(buy(383)) --> (buy(1448)), {C=0.10344827586206895, S=0.0005836008170411438}
(buy(383)) --> (buy(1538)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(383)) --> (buy(1559)), {C=0.08620689655172414, S=0.00048633401420095323}
