(buy(440)) --> (buy(64)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(440)) --> (buy(84)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(440)) --> (buy(118)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(440)) --> (buy(422)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(440)) --> (buy(483)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(440)) --> (buy(500)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(440)) --> (buy(519)), {C=0.10769230769230768, S=0.0006808676198813345}
(buy(440)) --> (buy(527)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(440)) --> (buy(549)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(440)) --> (buy(645)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(440)) --> (buy(683)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(440)) --> (buy(756)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(440)) --> (buy(806)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(440)) --> (buy(854)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(440)) --> (buy(908)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(440)) --> (buy(966)), {C=0.13846153846153847, S=0.0008754012255617158}
(buy(440)) --> (buy(1016)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(440)) --> (buy(1106)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(440)) --> (buy(1153)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(440)) --> (buy(1177)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(440)) --> (buy(1182)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(440)) --> (buy(1320)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(440)) --> (buy(1424)), {C=0.07692307692307693, S=0.00048633401420095323}
(buy(440)) --> (buy(1526)), {C=0.0923076923076923, S=0.0005836008170411438}
(buy(440)) --> (buy(1554)), {C=0.07692307692307693, S=0.00048633401420095323}
