(buy(1297)) --> (buy(168)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(1297)) --> (buy(195)), {C=0.11320754716981131, S=0.0005836008170411438}
(buy(1297)) --> (buy(265)), {C=0.1320754716981132, S=0.0006808676198813345}
(buy(1297)) --> (buy(565)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(1297)) --> (buy(594)), {C=0.11320754716981131, S=0.0005836008170411438}
(buy(1297)) --> (buy(666)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(1297)) --> (buy(988)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(1297)) --> (buy(1031)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(1297)) --> (buy(1050)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(1297)) --> (buy(1091)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(1297)) --> (buy(1110)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(1297)) --> (buy(1176)), {C=0.09433962264150944, S=0.00048633401420095323}
