(buy(1112)) --> (buy(26)), {C=0.1020408163265306, S=0.00048633401420095323}
(buy(1112)) --> (buy(61)), {C=0.1020408163265306, S=0.00048633401420095323}
(buy(1112)) --> (buy(175)), {C=0.1020408163265306, S=0.00048633401420095323}
(buy(1112)) --> (buy(546)), {C=0.1020408163265306, S=0.00048633401420095323}
(buy(1112)) --> (buy(547)), {C=0.1020408163265306, S=0.00048633401420095323}
(buy(1112)) --> (buy(579)), {C=0.12244897959183672, S=0.0005836008170411438}
(buy(1112)) --> (buy(609)), {C=0.1020408163265306, S=0.00048633401420095323}
(buy(1112)) --> (buy(611)), {C=0.1020408163265306, S=0.00048633401420095323}
(buy(1112)) --> (buy(845)), {C=0.1020408163265306, S=0.00048633401420095323}
(buy(1112)) --> (buy(896)), {C=0.1020408163265306, S=0.00048633401420095323}
(buy(1112)) --> (buy(897)), {C=0.1020408163265306, S=0.00048633401420095323}
(buy(1112)) --> (buy(1068)), {C=0.1020408163265306, S=0.00048633401420095323}
(buy(1112)) --> (buy(1089)), {C=0.1020408163265306, S=0.00048633401420095323}
(buy(1112)) --> (buy(1212)), {C=0.1020408163265306, S=0.00048633401420095323}
(buy(1112)) --> (buy(1239)), {C=0.12244897959183672, S=0.0005836008170411438}
(buy(1112)) --> (buy(1243)), {C=0.1020408163265306, S=0.00048633401420095323}
(buy(1112)) --> (buy(1333)), {C=0.1020408163265306, S=0.00048633401420095323}
