(buy(480)) --> (buy(34)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(480)) --> (buy(70)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(480)) --> (buy(115)), {C=0.10294117647058823, S=0.0006808676198813345}
(buy(480)) --> (buy(153)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(480)) --> (buy(164)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(480)) --> (buy(197)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(480)) --> (buy(313)), {C=0.10294117647058823, S=0.0006808676198813345}
(buy(480)) --> (buy(374)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(480)) --> (buy(470)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(480)) --> (buy(474)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(480)) --> (buy(501)), {C=0.10294117647058823, S=0.0006808676198813345}
(buy(480)) --> (buy(573)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(480)) --> (buy(670)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(480)) --> (buy(723)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(480)) --> (buy(773)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(480)) --> (buy(863)), {C=0.11764705882352942, S=0.0007781344227215252}
(buy(480)) --> (buy(873)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(480)) --> (buy(883)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(480)) --> (buy(948)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(480)) --> (buy(949)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(480)) --> (buy(1021)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(480)) --> (buy(1046)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(480)) --> (buy(1079)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(480)) --> (buy(1116)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(480)) --> (buy(1123)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(480)) --> (buy(1166)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(480)) --> (buy(1200)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(480)) --> (buy(1288)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(480)) --> (buy(1369)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(480)) --> (buy(1446)), {C=0.10294117647058823, S=0.0006808676198813345}
(buy(480)) --> (buy(1455)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(480)) --> (buy(1495)), {C=0.07352941176470588, S=0.00048633401420095323}
