(buy(965)) --> (buy(14)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(965)) --> (buy(43)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(965)) --> (buy(476)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(965)) --> (buy(616)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(965)) --> (buy(732)), {C=0.0909090909090909, S=0.0005836008170411438}
(buy(965)) --> (buy(782)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(965)) --> (buy(815)), {C=0.0909090909090909, S=0.0005836008170411438}
(buy(965)) --> (buy(915)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(965)) --> (buy(1208)), {C=0.0909090909090909, S=0.0005836008170411438}
(buy(965)) --> (buy(1352)), {C=0.0909090909090909, S=0.0005836008170411438}
(buy(965)) --> (buy(1408)), {C=0.07575757575757576, S=0.00048633401420095323}
