(buy(800)) --> (buy(76)), {C=0.10714285714285714, S=0.0005836008170411438}
(buy(800)) --> (buy(312)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(800)) --> (buy(326)), {C=0.10714285714285714, S=0.0005836008170411438}
(buy(800)) --> (buy(407)), {C=0.10714285714285714, S=0.0005836008170411438}
(buy(800)) --> (buy(617)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(800)) --> (buy(658)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(800)) --> (buy(823)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(800)) --> (buy(883)), {C=0.10714285714285714, S=0.0005836008170411438}
(buy(800)) --> (buy(950)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(800)) --> (buy(1046)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(800)) --> (buy(1166)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(800)) --> (buy(1219)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(800)) --> (buy(1316)), {C=0.125, S=0.0006808676198813345}
(buy(800)) --> (buy(1349)), {C=0.0892857142857143, S=0.00048633401420095323}
