(buy(1103)) --> (buy(145)), {C=0.09803921568627451, S=0.00048633401420095323}
(buy(1103)) --> (buy(227)), {C=0.09803921568627451, S=0.00048633401420095323}
(buy(1103)) --> (buy(431)), {C=0.09803921568627451, S=0.00048633401420095323}
(buy(1103)) --> (buy(454)), {C=0.1176470588235294, S=0.0005836008170411438}
(buy(1103)) --> (buy(460)), {C=0.1176470588235294, S=0.0005836008170411438}
(buy(1103)) --> (buy(687)), {C=0.09803921568627451, S=0.00048633401420095323}
(buy(1103)) --> (buy(887)), {C=0.1176470588235294, S=0.0005836008170411438}
(buy(1103)) --> (buy(1097)), {C=0.1176470588235294, S=0.0005836008170411438}
(buy(1103)) --> (buy(1203)), {C=0.09803921568627451, S=0.00048633401420095323}
(buy(1103)) --> (buy(1413)), {C=0.09803921568627451, S=0.00048633401420095323}
(buy(1103)) --> (buy(1446)), {C=0.09803921568627451, S=0.00048633401420095323}
(buy(1103)) --> (buy(1546)), {C=0.17647058823529413, S=0.0008754012255617158}
