(buy(992)) --> (buy(76)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(992)) --> (buy(210)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(992)) --> (buy(359)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(992)) --> (buy(419)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(992)) --> (buy(542)), {C=0.12280701754385963, S=0.0006808676198813345}
(buy(992)) --> (buy(549)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(992)) --> (buy(630)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(992)) --> (buy(903)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(992)) --> (buy(1196)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(992)) --> (buy(1419)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(992)) --> (buy(1434)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(992)) --> (buy(1479)), {C=0.08771929824561403, S=0.00048633401420095323}
