(buy(375)) --> (buy(24)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(375)) --> (buy(29)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(375)) --> (buy(43)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(375)) --> (buy(142)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(375)) --> (buy(271)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(375)) --> (buy(292)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(375)) --> (buy(371)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(375)) --> (buy(443)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(375)) --> (buy(446)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(375)) --> (buy(452)), {C=0.10344827586206895, S=0.0005836008170411438}
(buy(375)) --> (buy(458)), {C=0.10344827586206895, S=0.0005836008170411438}
(buy(375)) --> (buy(568)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(375)) --> (buy(1141)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(375)) --> (buy(1257)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(375)) --> (buy(1410)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(375)) --> (buy(1490)), {C=0.12068965517241378, S=0.0006808676198813345}
(buy(375)) --> (buy(1501)), {C=0.10344827586206895, S=0.0005836008170411438}
