(buy(966)) --> (buy(84)), {C=0.11475409836065573, S=0.0006808676198813345}
(buy(966)) --> (buy(312)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(966)) --> (buy(409)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(966)) --> (buy(440)), {C=0.14754098360655737, S=0.0008754012255617158}
(buy(966)) --> (buy(572)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(966)) --> (buy(627)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(966)) --> (buy(706)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(966)) --> (buy(916)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(966)) --> (buy(1055)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(966)) --> (buy(1056)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(966)) --> (buy(1186)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(966)) --> (buy(1381)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(966)) --> (buy(1382)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(966)) --> (buy(1467)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(966)) --> (buy(1498)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(966)) --> (buy(1511)), {C=0.0819672131147541, S=0.00048633401420095323}
