(buy(1420)) --> (buy(6)), {C=0.0909090909090909, S=0.0005836008170411438}
(buy(1420)) --> (buy(28)), {C=0.10606060606060605, S=0.0006808676198813345}
(buy(1420)) --> (buy(122)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1420)) --> (buy(132)), {C=0.0909090909090909, S=0.0005836008170411438}
(buy(1420)) --> (buy(278)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1420)) --> (buy(515)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1420)) --> (buy(611)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1420)) --> (buy(618)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1420)) --> (buy(761)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1420)) --> (buy(831)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1420)) --> (buy(854)), {C=0.0909090909090909, S=0.0005836008170411438}
(buy(1420)) --> (buy(967)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1420)) --> (buy(1397)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1420)) --> (buy(1413)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1420)) --> (buy(1424)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1420)) --> (buy(1477)), {C=0.07575757575757576, S=0.00048633401420095323}
(buy(1420)) --> (buy(1536)), {C=0.10606060606060605, S=0.0006808676198813345}
