(buy(1079)) --> (buy(177)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1079)) --> (buy(480)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1079)) --> (buy(863)), {C=0.15, S=0.0008754012255617158}
(buy(1079)) --> (buy(896)), {C=0.09999999999999999, S=0.0005836008170411438}
(buy(1079)) --> (buy(1137)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1079)) --> (buy(1199)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1079)) --> (buy(1292)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1079)) --> (buy(1341)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1079)) --> (buy(1389)), {C=0.11666666666666665, S=0.0006808676198813345}
(buy(1079)) --> (buy(1402)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1079)) --> (buy(1412)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1079)) --> (buy(1422)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1079)) --> (buy(1446)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1079)) --> (buy(1488)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(1079)) --> (buy(1528)), {C=0.08333333333333334, S=0.00048633401420095323}
