(buy(528)) --> (buy(39)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(528)) --> (buy(185)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(528)) --> (buy(191)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(528)) --> (buy(328)), {C=0.09999999999999999, S=0.0005836008170411438}
(buy(528)) --> (buy(345)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(528)) --> (buy(585)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(528)) --> (buy(611)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(528)) --> (buy(745)), {C=0.09999999999999999, S=0.0005836008170411438}
(buy(528)) --> (buy(887)), {C=0.09999999999999999, S=0.0005836008170411438}
(buy(528)) --> (buy(1091)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(528)) --> (buy(1260)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(528)) --> (buy(1310)), {C=0.08333333333333334, S=0.00048633401420095323}
