(buy(1063)) --> (buy(238)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(1063)) --> (buy(443)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(1063)) --> (buy(553)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(1063)) --> (buy(574)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(1063)) --> (buy(813)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(1063)) --> (buy(826)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(1063)) --> (buy(912)), {C=0.07352941176470588, S=0.00048633401420095323}
(buy(1063)) --> (buy(934)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(1063)) --> (buy(1019)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(1063)) --> (buy(1206)), {C=0.08823529411764705, S=0.0005836008170411438}
(buy(1063)) --> (buy(1361)), {C=0.07352941176470588, S=0.00048633401420095323}
