(buy(578)) --> (buy(29)), {C=0.10638297872340427, S=0.00048633401420095323}
(buy(578)) --> (buy(168)), {C=0.10638297872340427, S=0.00048633401420095323}
(buy(578)) --> (buy(574)), {C=0.10638297872340427, S=0.00048633401420095323}
(buy(578)) --> (buy(767)), {C=0.10638297872340427, S=0.00048633401420095323}
(buy(578)) --> (buy(805)), {C=0.10638297872340427, S=0.00048633401420095323}
(buy(578)) --> (buy(1160)), {C=0.1276595744680851, S=0.0005836008170411438}
(buy(578)) --> (buy(1392)), {C=0.10638297872340427, S=0.00048633401420095323}
(buy(578)) --> (buy(1419)), {C=0.10638297872340427, S=0.00048633401420095323}
(buy(578)) --> (buy(1421)), {C=0.10638297872340427, S=0.00048633401420095323}
(buy(578)) --> (buy(1520)), {C=0.14893617021276595, S=0.0006808676198813345}
(buy(578)) --> (buy(1548)), {C=0.10638297872340427, S=0.00048633401420095323}
