(buy(558)) --> (buy(42)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(558)) --> (buy(71)), {C=0.10909090909090909, S=0.0005836008170411438}
(buy(558)) --> (buy(203)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(558)) --> (buy(448)), {C=0.12727272727272726, S=0.0006808676198813345}
(buy(558)) --> (buy(485)), {C=0.10909090909090909, S=0.0005836008170411438}
(buy(558)) --> (buy(554)), {C=0.10909090909090909, S=0.0005836008170411438}
(buy(558)) --> (buy(562)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(558)) --> (buy(612)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(558)) --> (buy(679)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(558)) --> (buy(974)), {C=0.10909090909090909, S=0.0005836008170411438}
(buy(558)) --> (buy(1020)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(558)) --> (buy(1290)), {C=0.14545454545454548, S=0.0007781344227215252}
(buy(558)) --> (buy(1351)), {C=0.10909090909090909, S=0.0005836008170411438}
(buy(558)) --> (buy(1357)), {C=0.09090909090909091, S=0.00048633401420095323}
(buy(558)) --> (buy(1373)), {C=0.10909090909090909, S=0.0005836008170411438}
(buy(558)) --> (buy(1434)), {C=0.09090909090909091, S=0.00048633401420095323}
