(buy(733)) --> (buy(200)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(733)) --> (buy(256)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(733)) --> (buy(390)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(733)) --> (buy(417)), {C=0.11290322580645161, S=0.0006808676198813345}
(buy(733)) --> (buy(421)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(733)) --> (buy(500)), {C=0.11290322580645161, S=0.0006808676198813345}
(buy(733)) --> (buy(513)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(733)) --> (buy(593)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(733)) --> (buy(660)), {C=0.11290322580645161, S=0.0006808676198813345}
(buy(733)) --> (buy(677)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(733)) --> (buy(849)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(733)) --> (buy(856)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(733)) --> (buy(1000)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(733)) --> (buy(1046)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(733)) --> (buy(1066)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(733)) --> (buy(1153)), {C=0.11290322580645161, S=0.0006808676198813345}
(buy(733)) --> (buy(1166)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(733)) --> (buy(1336)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(733)) --> (buy(1465)), {C=0.08064516129032259, S=0.00048633401420095323}
