(buy(7)) --> (buy(90)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(7)) --> (buy(190)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(7)) --> (buy(323)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(7)) --> (buy(467)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(7)) --> (buy(542)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(7)) --> (buy(549)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(7)) --> (buy(623)), {C=0.11864406779661016, S=0.0006808676198813345}
(buy(7)) --> (buy(639)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(7)) --> (buy(765)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(7)) --> (buy(1019)), {C=0.0847457627118644, S=0.00048633401420095323}
(buy(7)) --> (buy(1065)), {C=0.10169491525423728, S=0.0005836008170411438}
(buy(7)) --> (buy(1132)), {C=0.11864406779661016, S=0.0006808676198813345}
(buy(7)) --> (buy(1470)), {C=0.10169491525423728, S=0.0005836008170411438}
(buy(7)) --> (buy(1521)), {C=0.10169491525423728, S=0.0005836008170411438}
