(buy(589)) --> (buy(379)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(589)) --> (buy(439)), {C=0.10344827586206895, S=0.0005836008170411438}
(buy(589)) --> (buy(472)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(589)) --> (buy(559)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(589)) --> (buy(822)), {C=0.13793103448275862, S=0.0007781344227215252}
(buy(589)) --> (buy(872)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(589)) --> (buy(925)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(589)) --> (buy(952)), {C=0.12068965517241378, S=0.0006808676198813345}
(buy(589)) --> (buy(972)), {C=0.10344827586206895, S=0.0005836008170411438}
(buy(589)) --> (buy(1195)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(589)) --> (buy(1469)), {C=0.08620689655172414, S=0.00048633401420095323}
