(buy(21)) --> (buy(25)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(21)) --> (buy(152)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(21)) --> (buy(277)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(21)) --> (buy(304)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(21)) --> (buy(371)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(21)) --> (buy(400)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(21)) --> (buy(446)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(21)) --> (buy(492)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(21)) --> (buy(543)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(21)) --> (buy(550)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(21)) --> (buy(572)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(21)) --> (buy(598)), {C=0.08955223880597014, S=0.0005836008170411438}
(buy(21)) --> (buy(613)), {C=0.1044776119402985, S=0.0006808676198813345}
(buy(21)) --> (buy(626)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(21)) --> (buy(637)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(21)) --> (buy(736)), {C=0.08955223880597014, S=0.0005836008170411438}
(buy(21)) --> (buy(902)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(21)) --> (buy(934)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(21)) --> (buy(940)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(21)) --> (buy(962)), {C=0.08955223880597014, S=0.0005836008170411438}
(buy(21)) --> (buy(969)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(21)) --> (buy(970)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(21)) --> (buy(1020)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(21)) --> (buy(1040)), {C=0.1044776119402985, S=0.0006808676198813345}
(buy(21)) --> (buy(1069)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(21)) --> (buy(1086)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(21)) --> (buy(1136)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(21)) --> (buy(1153)), {C=0.08955223880597014, S=0.0005836008170411438}
(buy(21)) --> (buy(1251)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(21)) --> (buy(1319)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(21)) --> (buy(1394)), {C=0.08955223880597014, S=0.0005836008170411438}
(buy(21)) --> (buy(1423)), {C=0.08955223880597014, S=0.0005836008170411438}
(buy(21)) --> (buy(1424)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(21)) --> (buy(1463)), {C=0.08955223880597014, S=0.0005836008170411438}
(buy(21)) --> (buy(1480)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(21)) --> (buy(1492)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(21)) --> (buy(1496)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(21)) --> (buy(1501)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(21)) --> (buy(1502)), {C=0.0746268656716418, S=0.00048633401420095323}
(buy(21)) --> (buy(1508)), {C=0.0746268656716418, S=0.00048633401420095323}
