(buy(562)) --> (buy(73)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(562)) --> (buy(364)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(562)) --> (buy(422)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(562)) --> (buy(446)), {C=0.10344827586206895, S=0.0005836008170411438}
(buy(562)) --> (buy(558)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(562)) --> (buy(612)), {C=0.10344827586206895, S=0.0005836008170411438}
(buy(562)) --> (buy(795)), {C=0.10344827586206895, S=0.0005836008170411438}
(buy(562)) --> (buy(822)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(562)) --> (buy(826)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(562)) --> (buy(895)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(562)) --> (buy(938)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(562)) --> (buy(967)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(562)) --> (buy(1465)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(562)) --> (buy(1480)), {C=0.08620689655172414, S=0.00048633401420095323}
(buy(562)) --> (buy(1538)), {C=0.10344827586206895, S=0.0005836008170411438}
