(buy(554)) --> (buy(71)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(554)) --> (buy(187)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(554)) --> (buy(364)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(554)) --> (buy(404)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(554)) --> (buy(448)), {C=0.12280701754385963, S=0.0006808676198813345}
(buy(554)) --> (buy(481)), {C=0.12280701754385963, S=0.0006808676198813345}
(buy(554)) --> (buy(558)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(554)) --> (buy(751)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(554)) --> (buy(847)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(554)) --> (buy(947)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(554)) --> (buy(1055)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(554)) --> (buy(1170)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(554)) --> (buy(1222)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(554)) --> (buy(1287)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(554)) --> (buy(1290)), {C=0.10526315789473682, S=0.0005836008170411438}
