(buy(820)) --> (buy(4)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(820)) --> (buy(130)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(820)) --> (buy(140)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(820)) --> (buy(161)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(820)) --> (buy(271)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(820)) --> (buy(337)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(820)) --> (buy(544)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(820)) --> (buy(664)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(820)) --> (buy(749)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(820)) --> (buy(1234)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(820)) --> (buy(1453)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(820)) --> (buy(1502)), {C=0.08064516129032259, S=0.00048633401420095323}
