(buy(548)) --> (buy(5)), {C=0.1111111111111111, S=0.0005836008170411438}
(buy(548)) --> (buy(66)), {C=0.1111111111111111, S=0.0005836008170411438}
(buy(548)) --> (buy(243)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(548)) --> (buy(271)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(548)) --> (buy(298)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(548)) --> (buy(360)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(548)) --> (buy(382)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(548)) --> (buy(392)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(548)) --> (buy(404)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(548)) --> (buy(442)), {C=0.1111111111111111, S=0.0005836008170411438}
(buy(548)) --> (buy(475)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(548)) --> (buy(642)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(548)) --> (buy(1124)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(548)) --> (buy(1196)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(548)) --> (buy(1217)), {C=0.1111111111111111, S=0.0005836008170411438}
(buy(548)) --> (buy(1230)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(548)) --> (buy(1424)), {C=0.1111111111111111, S=0.0005836008170411438}
