(buy(129)) --> (buy(456)), {C=0.1020408163265306, S=0.00048633401420095323}
(buy(129)) --> (buy(617)), {C=0.1020408163265306, S=0.00048633401420095323}
(buy(129)) --> (buy(706)), {C=0.1020408163265306, S=0.00048633401420095323}
(buy(129)) --> (buy(751)), {C=0.12244897959183672, S=0.0005836008170411438}
(buy(129)) --> (buy(778)), {C=0.1020408163265306, S=0.00048633401420095323}
(buy(129)) --> (buy(1134)), {C=0.1020408163265306, S=0.00048633401420095323}
(buy(129)) --> (buy(1174)), {C=0.1020408163265306, S=0.00048633401420095323}
(buy(129)) --> (buy(1292)), {C=0.1020408163265306, S=0.00048633401420095323}
(buy(129)) --> (buy(1380)), {C=0.1020408163265306, S=0.00048633401420095323}
(buy(129)) --> (buy(1454)), {C=0.1020408163265306, S=0.00048633401420095323}
(buy(129)) --> (buy(1554)), {C=0.1020408163265306, S=0.00048633401420095323}
