(buy(676)) --> (buy(206)), {C=0.09999999999999999, S=0.00048633401420095323}
(buy(676)) --> (buy(416)), {C=0.11999999999999998, S=0.0005836008170411438}
(buy(676)) --> (buy(420)), {C=0.09999999999999999, S=0.00048633401420095323}
(buy(676)) --> (buy(433)), {C=0.09999999999999999, S=0.00048633401420095323}
(buy(676)) --> (buy(493)), {C=0.13999999999999999, S=0.0006808676198813345}
(buy(676)) --> (buy(599)), {C=0.09999999999999999, S=0.00048633401420095323}
(buy(676)) --> (buy(622)), {C=0.09999999999999999, S=0.00048633401420095323}
(buy(676)) --> (buy(969)), {C=0.09999999999999999, S=0.00048633401420095323}
(buy(676)) --> (buy(1036)), {C=0.09999999999999999, S=0.00048633401420095323}
(buy(676)) --> (buy(1352)), {C=0.11999999999999998, S=0.0005836008170411438}
(buy(676)) --> (buy(1435)), {C=0.11999999999999998, S=0.0005836008170411438}
(buy(676)) --> (buy(1514)), {C=0.11999999999999998, S=0.0005836008170411438}
(buy(676)) --> (buy(1531)), {C=0.11999999999999998, S=0.0005836008170411438}
