(buy(1106)) --> (buy(222)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1106)) --> (buy(440)), {C=0.1111111111111111, S=0.0005836008170411438}
(buy(1106)) --> (buy(463)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1106)) --> (buy(490)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1106)) --> (buy(529)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1106)) --> (buy(627)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1106)) --> (buy(720)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1106)) --> (buy(844)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1106)) --> (buy(1232)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1106)) --> (buy(1263)), {C=0.0925925925925926, S=0.00048633401420095323}
(buy(1106)) --> (buy(1300)), {C=0.0925925925925926, S=0.00048633401420095323}
