(buy(862)) --> (buy(66)), {C=0.08571428571428572, S=0.0005836008170411438}
(buy(862)) --> (buy(74)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(862)) --> (buy(96)), {C=0.08571428571428572, S=0.0005836008170411438}
(buy(862)) --> (buy(283)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(862)) --> (buy(317)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(862)) --> (buy(379)), {C=0.08571428571428572, S=0.0005836008170411438}
(buy(862)) --> (buy(390)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(862)) --> (buy(585)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(862)) --> (buy(839)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(862)) --> (buy(925)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(862)) --> (buy(1020)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(862)) --> (buy(1161)), {C=0.07142857142857144, S=0.00048633401420095323}
(buy(862)) --> (buy(1311)), {C=0.08571428571428572, S=0.0005836008170411438}
(buy(862)) --> (buy(1335)), {C=0.07142857142857144, S=0.00048633401420095323}
