(buy(45)) --> (buy(84)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(45)) --> (buy(112)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(45)) --> (buy(228)), {C=0.11320754716981131, S=0.0005836008170411438}
(buy(45)) --> (buy(265)), {C=0.1320754716981132, S=0.0006808676198813345}
(buy(45)) --> (buy(448)), {C=0.11320754716981131, S=0.0005836008170411438}
(buy(45)) --> (buy(571)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(45)) --> (buy(860)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(45)) --> (buy(936)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(45)) --> (buy(994)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(45)) --> (buy(1000)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(45)) --> (buy(1078)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(45)) --> (buy(1133)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(45)) --> (buy(1356)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(45)) --> (buy(1422)), {C=0.09433962264150944, S=0.00048633401420095323}
