(buy(822)) --> (buy(3)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(822)) --> (buy(406)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(822)) --> (buy(472)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(822)) --> (buy(562)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(822)) --> (buy(579)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(822)) --> (buy(589)), {C=0.12903225806451615, S=0.0007781344227215252}
(buy(822)) --> (buy(772)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(822)) --> (buy(951)), {C=0.11290322580645161, S=0.0006808676198813345}
(buy(822)) --> (buy(1095)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(822)) --> (buy(1159)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(822)) --> (buy(1282)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(822)) --> (buy(1332)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(822)) --> (buy(1425)), {C=0.0967741935483871, S=0.0005836008170411438}
(buy(822)) --> (buy(1428)), {C=0.08064516129032259, S=0.00048633401420095323}
(buy(822)) --> (buy(1471)), {C=0.08064516129032259, S=0.00048633401420095323}
