(buy(353)) --> (buy(37)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(353)) --> (buy(169)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(353)) --> (buy(403)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(353)) --> (buy(463)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(353)) --> (buy(679)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(353)) --> (buy(696)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(353)) --> (buy(902)), {C=0.11666666666666665, S=0.0006808676198813345}
(buy(353)) --> (buy(1006)), {C=0.09999999999999999, S=0.0005836008170411438}
(buy(353)) --> (buy(1031)), {C=0.09999999999999999, S=0.0005836008170411438}
(buy(353)) --> (buy(1239)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(353)) --> (buy(1250)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(353)) --> (buy(1292)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(353)) --> (buy(1368)), {C=0.09999999999999999, S=0.0005836008170411438}
(buy(353)) --> (buy(1442)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(353)) --> (buy(1554)), {C=0.08333333333333334, S=0.00048633401420095323}
