(buy(148)) --> (buy(258)), {C=0.11111111111111112, S=0.00048633401420095323}
(buy(148)) --> (buy(370)), {C=0.13333333333333333, S=0.0005836008170411438}
(buy(148)) --> (buy(413)), {C=0.13333333333333333, S=0.0005836008170411438}
(buy(148)) --> (buy(604)), {C=0.11111111111111112, S=0.00048633401420095323}
(buy(148)) --> (buy(838)), {C=0.11111111111111112, S=0.00048633401420095323}
(buy(148)) --> (buy(1057)), {C=0.11111111111111112, S=0.00048633401420095323}
(buy(148)) --> (buy(1291)), {C=0.11111111111111112, S=0.00048633401420095323}
(buy(148)) --> (buy(1450)), {C=0.11111111111111112, S=0.00048633401420095323}
(buy(148)) --> (buy(1467)), {C=0.11111111111111112, S=0.00048633401420095323}
(buy(148)) --> (buy(1492)), {C=0.11111111111111112, S=0.00048633401420095323}
(buy(148)) --> (buy(1546)), {C=0.11111111111111112, S=0.00048633401420095323}
