(buy(120)) --> (buy(19)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(120)) --> (buy(64)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(120)) --> (buy(286)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(120)) --> (buy(297)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(120)) --> (buy(344)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(120)) --> (buy(380)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(120)) --> (buy(465)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(120)) --> (buy(592)), {C=0.14285714285714288, S=0.0007781344227215252}
(buy(120)) --> (buy(609)), {C=0.125, S=0.0006808676198813345}
(buy(120)) --> (buy(663)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(120)) --> (buy(682)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(120)) --> (buy(947)), {C=0.10714285714285714, S=0.0005836008170411438}
(buy(120)) --> (buy(952)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(120)) --> (buy(1046)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(120)) --> (buy(1135)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(120)) --> (buy(1152)), {C=0.10714285714285714, S=0.0005836008170411438}
(buy(120)) --> (buy(1162)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(120)) --> (buy(1202)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(120)) --> (buy(1362)), {C=0.10714285714285714, S=0.0005836008170411438}
(buy(120)) --> (buy(1445)), {C=0.0892857142857143, S=0.00048633401420095323}
(buy(120)) --> (buy(1495)), {C=0.0892857142857143, S=0.00048633401420095323}
