(buy(516)) --> (buy(44)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(516)) --> (buy(416)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(516)) --> (buy(420)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(516)) --> (buy(466)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(516)) --> (buy(751)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(516)) --> (buy(866)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(516)) --> (buy(932)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(516)) --> (buy(1059)), {C=0.11320754716981131, S=0.0005836008170411438}
(buy(516)) --> (buy(1353)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(516)) --> (buy(1431)), {C=0.09433962264150944, S=0.00048633401420095323}
(buy(516)) --> (buy(1554)), {C=0.09433962264150944, S=0.00048633401420095323}
