(buy(1378)) --> (buy(88)), {C=0.1111111111111111, S=0.0006808676198813345}
(buy(1378)) --> (buy(165)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1378)) --> (buy(263)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1378)) --> (buy(463)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1378)) --> (buy(478)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1378)) --> (buy(499)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1378)) --> (buy(525)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1378)) --> (buy(629)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1378)) --> (buy(842)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1378)) --> (buy(849)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1378)) --> (buy(855)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1378)) --> (buy(969)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1378)) --> (buy(1062)), {C=0.09523809523809523, S=0.0005836008170411438}
(buy(1378)) --> (buy(1162)), {C=0.09523809523809523, S=0.0005836008170411438}
(buy(1378)) --> (buy(1235)), {C=0.09523809523809523, S=0.0005836008170411438}
(buy(1378)) --> (buy(1243)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1378)) --> (buy(1251)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1378)) --> (buy(1280)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1378)) --> (buy(1283)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1378)) --> (buy(1339)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1378)) --> (buy(1446)), {C=0.09523809523809523, S=0.0005836008170411438}
(buy(1378)) --> (buy(1448)), {C=0.07936507936507937, S=0.00048633401420095323}
(buy(1378)) --> (buy(1495)), {C=0.07936507936507937, S=0.00048633401420095323}
