(buy(585)) --> (buy(98)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(585)) --> (buy(107)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(585)) --> (buy(242)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(585)) --> (buy(313)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(585)) --> (buy(320)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(585)) --> (buy(414)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(585)) --> (buy(455)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(585)) --> (buy(528)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(585)) --> (buy(568)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(585)) --> (buy(581)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(585)) --> (buy(768)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(585)) --> (buy(840)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(585)) --> (buy(862)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(585)) --> (buy(924)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(585)) --> (buy(1045)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(585)) --> (buy(1174)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(585)) --> (buy(1261)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(585)) --> (buy(1339)), {C=0.08771929824561403, S=0.00048633401420095323}
(buy(585)) --> (buy(1361)), {C=0.10526315789473682, S=0.0005836008170411438}
(buy(585)) --> (buy(1492)), {C=0.08771929824561403, S=0.00048633401420095323}
