(buy(592)) --> (buy(96)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(592)) --> (buy(120)), {C=0.13114754098360656, S=0.0007781344227215252}
(buy(592)) --> (buy(149)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(592)) --> (buy(282)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(592)) --> (buy(359)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(592)) --> (buy(415)), {C=0.09836065573770492, S=0.0005836008170411438}
(buy(592)) --> (buy(908)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(592)) --> (buy(925)), {C=0.11475409836065573, S=0.0006808676198813345}
(buy(592)) --> (buy(1158)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(592)) --> (buy(1177)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(592)) --> (buy(1235)), {C=0.0819672131147541, S=0.00048633401420095323}
(buy(592)) --> (buy(1301)), {C=0.0819672131147541, S=0.00048633401420095323}
