(buy(778)) --> (buy(129)), {C=0.078125, S=0.00048633401420095323}
(buy(778)) --> (buy(302)), {C=0.09374999999999999, S=0.0005836008170411438}
(buy(778)) --> (buy(335)), {C=0.078125, S=0.00048633401420095323}
(buy(778)) --> (buy(362)), {C=0.09374999999999999, S=0.0005836008170411438}
(buy(778)) --> (buy(478)), {C=0.078125, S=0.00048633401420095323}
(buy(778)) --> (buy(821)), {C=0.078125, S=0.00048633401420095323}
(buy(778)) --> (buy(836)), {C=0.078125, S=0.00048633401420095323}
(buy(778)) --> (buy(915)), {C=0.078125, S=0.00048633401420095323}
(buy(778)) --> (buy(928)), {C=0.10937499999999999, S=0.0006808676198813345}
(buy(778)) --> (buy(984)), {C=0.078125, S=0.00048633401420095323}
(buy(778)) --> (buy(1107)), {C=0.09374999999999999, S=0.0005836008170411438}
(buy(778)) --> (buy(1171)), {C=0.078125, S=0.00048633401420095323}
(buy(778)) --> (buy(1446)), {C=0.078125, S=0.00048633401420095323}
