(buy(504)) --> (buy(139)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(504)) --> (buy(205)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(504)) --> (buy(344)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(504)) --> (buy(458)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(504)) --> (buy(496)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(504)) --> (buy(505)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(504)) --> (buy(535)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(504)) --> (buy(600)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(504)) --> (buy(687)), {C=0.11666666666666665, S=0.0006808676198813345}
(buy(504)) --> (buy(841)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(504)) --> (buy(1020)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(504)) --> (buy(1097)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(504)) --> (buy(1386)), {C=0.08333333333333334, S=0.00048633401420095323}
(buy(504)) --> (buy(1390)), {C=0.08333333333333334, S=0.00048633401420095323}
