(buy(415)) --> (buy(11)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(415)) --> (buy(82)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(415)) --> (buy(337)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(415)) --> (buy(342)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(415)) --> (buy(378)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(415)) --> (buy(382)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(415)) --> (buy(402)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(415)) --> (buy(525)), {C=0.08333333333333333, S=0.0005836008170411438}
(buy(415)) --> (buy(551)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(415)) --> (buy(561)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(415)) --> (buy(565)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(415)) --> (buy(577)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(415)) --> (buy(592)), {C=0.08333333333333333, S=0.0005836008170411438}
(buy(415)) --> (buy(604)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(415)) --> (buy(695)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(415)) --> (buy(831)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(415)) --> (buy(843)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(415)) --> (buy(865)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(415)) --> (buy(908)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(415)) --> (buy(991)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(415)) --> (buy(1024)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(415)) --> (buy(1059)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(415)) --> (buy(1091)), {C=0.09722222222222221, S=0.0006808676198813345}
(buy(415)) --> (buy(1224)), {C=0.09722222222222221, S=0.0006808676198813345}
(buy(415)) --> (buy(1227)), {C=0.08333333333333333, S=0.0005836008170411438}
(buy(415)) --> (buy(1230)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(415)) --> (buy(1341)), {C=0.09722222222222221, S=0.0006808676198813345}
(buy(415)) --> (buy(1357)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(415)) --> (buy(1362)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(415)) --> (buy(1402)), {C=0.06944444444444445, S=0.00048633401420095323}
(buy(415)) --> (buy(1438)), {C=0.08333333333333333, S=0.0005836008170411438}
